Student ID,School Year,FTE,Home RCDTS,Serving RCDTS
1666588.0,2011.0,1.0,090101160220001,090100067000466
3207810.0,2011.0,1.0,090101160220001,090101160220001
1928618.0,2011.0,1.0,090101160220001,090101160220001
1961715.0,2011.0,1.0,090101160222004,090101160222004
3010833.0,2011.0,1.0,160194290262001,160194290262001
3431051.0,2011.0,1.0,160194300262003,160194300262003
2224302.0,2011.0,1.0,170530740270001,170530740270001
2249836.0,2011.0,1.0,170640050260001,170640050260001
3455902.0,2011.0,1.0,170640050260002,170000000009501
3455902.0,2011.0,1.0,170640050260002,170640050260002
2100782.0,2011.0,1.0,170640050260002,170640050260002
2165137.0,2011.0,1.0,17064005026001C,17064005026001C
2999830.0,2011.0,1.0,170640050262005,170640050262005
2345633.0,2011.0,1.0,170640870251002,170640870251002
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
2319893.0,2011.0,1.0,190220040021009,190220139000194
