SCHOOL ID (R-C-D-T-S),"SCHOOL TYPE CODE (0,1,2,C)",SCHOOL NAME,DISTRICT NAME,CITY,COUNTY ,"DISTRICT TYPE CODE (0,1,2,9)","DISTRICT SIZE CODE (1,2,...8,9)",DISTRICT TYPE NAME,DISTRICT SIZE NAME,SCHOOL TYPE NAME,GRADES IN SCHOOL,SCHOOL - WHITE %,SCHOOL - BLACK %,SCHOOL - HISPANIC %,SCHOOL - ASIAN %,SCHOOL - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,SCHOOL - NATIVE AMERICAN %,SCHOOL - TWO OR MORE RACES %,SCHOOL TOTAL ENROLLMENT,DISTRICT - WHITE %,DISTRICT - BLACK %,DISTRICT - HISPANIC %,DISTRICT - ASIAN %,DISTRICT - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,DISTRICT - NATIVE AMERICAN %,DISTRICT - TWO OR MORE RACES %,DISTRICT TOTAL ENROLLMENT
15016901025201C,C,Horizon Science Acad-Belmont     ,Horizon Science Acad-Belmont     ,Chicago          ,Cook       ,0,2,ELEMENTARY ,MEDIUM,CHARTER SCH,K 1 2 3 4 5 6 7 8              ,0.6,68.9,26.5,0.2,0,0.4,3.4,495,0.6,68.9,26.5,0.2,0,0.4,3.4,495
15016902025201C,C,Amandla Charter School           ,Amandla Charter School           ,Chicago          ,Cook       ,1,4,HIGH SCHOOL,SMALL ,CHARTER SCH,6 7 8 9 10 11 12               ,0.4,97.1,2.2,0,0,0,0.4,277,0.4,97.1,2.2,0,0,0,0.4,277
15016903025201C,C,Bronzeville Lighthouse Chtr Sch  ,Chicago Lighthouse Chtr Sch      ,Chicago          ,Cook       ,0,1,ELEMENTARY ,SMALL ,CHARTER SCH,K 1 2 3 4 5 6 7 8              ,0.6,99.4,0,0,0,0,0,176,0.6,99.4,0,0,0,0,0,176
15016904025201C,C,Betty Shabazz Internl Charter Sch,Betty Shabazz  Internl Chrtr Sch ,Chicago          ,Cook       ,0,2,ELEMENTARY ,MEDIUM,CHARTER SCH,K 1 2 3 4 5 6 7 8              ,0,99.3,0.3,0,0,0,0.3,301,0,99.5,0.4,0,0,0,0.2,561
15016904025202C,C,Barbara A Sizemore Campus        ,Betty Shabazz  Internl Chrtr Sch ,Chicago          ,Cook       ,0,2,ELEMENTARY ,MEDIUM,CHARTER SCH,K 1 2 3 4 5 6 7 8              ,0,99.6,0.4,0,0,0,0,260,0,99.5,0.4,0,0,0,0.2,561
160194240260001,0,Genoa-Kingston High School       ,Genoa Kingston CUSD 424          ,Genoa            ,Dekalb     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,82.7,1.3,15,0.5,0.2,0,0.3,600,79,1.9,17.5,0.9,0.1,0,0.5,"1,726"
160194240261003,1,Genoa-Kingston Middle School     ,Genoa Kingston CUSD 424          ,Genoa            ,Dekalb     ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,80,1.2,17.5,1,0,0,0.2,416,79,1.9,17.5,0.9,0.1,0,0.5,"1,726"
160194240262002,2,Davenport Elementary School      ,Genoa Kingston CUSD 424          ,Genoa            ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1                         ,75.7,2.9,18,2.1,0,0,1.3,239,79,1.9,17.5,0.9,0.1,0,0.5,"1,726"
160194240262004,2,Kingston Elementary School       ,Genoa Kingston CUSD 424          ,Kingston         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,2 3                            ,73.8,3.2,21.3,0.9,0.5,0,0.5,221,79,1.9,17.5,0.9,0.1,0,0.5,"1,726"
160194240262005,2,Genoa Elementary School          ,Genoa Kingston CUSD 424          ,Genoa            ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,4 5                            ,76.4,2.4,19.6,0.8,0,0,0.8,250,79,1.9,17.5,0.9,0.1,0,0.5,"1,726"
160194250260001,0,Indian Creek High School         ,Indian Creek CUSD 425            ,Shabbona         ,Dekalb     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,99,1,0,0,0,0,0,206,96,1.5,1,0.3,0,0,1.2,675
160194250261001,1,Indian Creek Middle School       ,Indian Creek CUSD 425            ,Waterman         ,Dekalb     ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,95.9,1,2.1,0.5,0,0,0.5,194,96,1.5,1,0.3,0,0,1.2,675
160194250262002,2,Indian Creek Elementary School   ,Indian Creek CUSD 425            ,Shabbona         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,93.8,2.2,1.1,0.4,0,0,2.6,273,96,1.5,1,0.3,0,0,1.2,675
160194260260003,0,Hiawatha High School             ,Hiawatha CUSD 426                ,Kirkland         ,Dekalb     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,78.2,1.8,17.1,0,0,0,2.9,170,81.4,1.1,13.7,0.2,0,0,3.6,549
160194260262001,2,Hiawatha Elem Sch PreK-8         ,Hiawatha CUSD 426                ,Kirkland         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,82.8,0.8,12.2,0.3,0,0,4,378,81.4,1.1,13.7,0.2,0,0,3.6,549
160194270260001,0,Sycamore High School             ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,85.2,3.3,4.5,2,0.2,0.9,4.1,"1,254",84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270261002,1,Sycamore Middle School           ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,84.5,2.1,6.9,1.4,0.1,0.5,4.6,870,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270262004,2,North Elementary School          ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,90.7,1.1,2.2,2.2,0,0,3.7,268,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270262005,2,Southeast Elem School            ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,86,3.8,3.8,1.8,0.6,1.8,2.3,342,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270262006,2,West Elem School                 ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,75.9,4.1,5.6,0.4,0,1.5,12.6,270,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270262007,2,South Prairie Elementary School  ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,85.8,4.5,4.8,0.3,0,0.3,4.2,289,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194270262008,2,North Grove Elementary School    ,Sycamore CUSD 427                ,Sycamore         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,84.8,2.2,7,2.8,0,0.4,2.8,460,84.8,2.9,5.3,1.7,0.1,0.7,4.5,"3,763"
160194280260011,0,DeKalb High School               ,DeKalb CUSD 428                  ,Dekalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,54.9,15,24.4,1.4,0.1,0.7,3.6,"1,789",48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280261010,1,Huntley Middle School            ,DeKalb CUSD 428                  ,Dekalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,52.1,14.1,28.2,1.2,0,0.2,4.1,822,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262005,2,Jefferson Elem School            ,DeKalb CUSD 428                  ,Dekalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,50.2,13.8,27.1,5.5,0,0.3,3.1,325,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262006,2,Lincoln Elementary School        ,DeKalb CUSD 428                  ,DeKalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,52.6,34.5,7,0.3,0,0.7,4.9,287,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262007,2,Littlejohn Elem School           ,DeKalb CUSD 428                  ,DeKalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,37.5,12.9,43.3,0.2,0,0.5,5.6,427,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262008,2,Tyler Elementary School          ,DeKalb CUSD 428                  ,De Kalb          ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,41.3,34.3,13.4,0.8,0,0.4,9.8,254,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262009,2,Cortland Elementary School       ,DeKalb CUSD 428                  ,Cortland         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,53.9,7.2,32.2,1.1,0,0.6,5.1,544,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262010,2,Clinton Rosette Middle School    ,DeKalb CUSD 428                  ,DeKalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,6 7 8                          ,43.5,19.5,28.7,3.6,0,0.2,4.5,529,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262011,2,Gwendolyn Brooks Elem Sch        ,DeKalb CUSD 428                  ,Dekalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,42.9,38.9,6,3.1,0,0.6,8.5,319,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262012,2,Malta Elementary School          ,DeKalb CUSD 428                  ,Malta            ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,55.6,26.7,12.6,0.6,0,0.3,4.2,333,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194280262014,2,Founders Elementary School       ,DeKalb CUSD 428                  ,Dekalb           ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,33.6,19.6,40.3,0.7,0,0.2,5.7,593,48.5,18.3,26.3,1.6,0,0.5,4.9,"6,507"
160194290260003,0,Hinckley-Big Rock High School    ,Hinckley Big Rock CUSD 429       ,Hinckley         ,Dekalb     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,88.9,0,7.4,1.4,0.9,0,1.4,217,89.5,0.1,7.3,1.2,0.3,0,1.6,684
160194290262001,2,Hinckley-Big Rock Middle Sch     ,Hinckley Big Rock CUSD 429       ,Big Rock         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,6 7 8                          ,88.3,0,9.7,0.6,0,0,1.3,154,89.5,0.1,7.3,1.2,0.3,0,1.6,684
160194290262002,2,Hinckley-Big Rock Elem Sch       ,Hinckley Big Rock CUSD 429       ,Hinckley         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,90.4,0.3,6.1,1.3,0,0,1.9,313,89.5,0.1,7.3,1.2,0.3,0,1.6,684
160194300260001,0,Sandwich Community High School   ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,84.3,0.1,14.3,0.4,0.1,0,0.7,705,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194300261001,1,Sandwich Middle School           ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,81.7,0.2,14.2,1.7,0,0,2.2,458,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194300262003,2,Lynn G Haskin Elementary School  ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3                     ,72.7,0,25,0,0,0.4,2,256,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194300262004,2,W W Woodbury Elem School         ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3                        ,74.9,0.6,18.7,0,0,0,5.8,171,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194300262006,2,Prairie View Elem School         ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3                        ,86.2,1,10.8,0,0,0,2.1,195,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194300262007,2,Herman E Dummer                  ,Sandwich CUSD 430                ,Sandwich         ,Dekalb     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,4 5                            ,78.8,0.4,16.5,1.8,0,0.4,2.2,278,80.9,0.3,15.9,0.8,0,0.1,1.9,"2,063"
160194320260003,0,Somonauk High School             ,Somonauk CUSD 432                ,Somonauk         ,Dekalb     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,89.5,0.4,6.5,0.4,0,1.1,2.2,277,87.9,0.9,9,0.5,0,0.4,1.4,811
160194320261001,1,Somonauk Middle School           ,Somonauk CUSD 432                ,Somonauk         ,Dekalb     ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,89.1,0.8,8.9,0.4,0,0,0.8,248,87.9,0.9,9,0.5,0,0.4,1.4,811
160194320262001,2,James R Wood Elem School         ,Somonauk CUSD 432                ,Somonauk         ,Dekalb     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,85.3,1.4,11.5,0.7,0,0,1,286,87.9,0.9,9,0.5,0,0.4,1.4,811
170200150260001,0,Clinton High School              ,Clinton CUSD 15                  ,Clinton          ,Dewitt     ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,92.3,0.7,4.1,0.2,0,0.3,2.5,610,89.5,0.7,5.5,0.3,0.2,0.2,3.7,"1,954"
170200150261002,1,Clinton Jr High School           ,Clinton CUSD 15                  ,Clinton          ,Dewitt     ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,89.5,0.5,5.6,0.7,0,0.2,3.5,428,89.5,0.7,5.5,0.3,0.2,0.2,3.7,"1,954"
170200150262003,2,Douglas Elem School              ,Clinton CUSD 15                  ,Clinton          ,Dewitt     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1                         ,85.6,0.6,6.3,0.6,0.6,0,6.3,160,89.5,0.7,5.5,0.3,0.2,0.2,3.7,"1,954"
170200150262004,2,Clinton Elem School              ,Clinton CUSD 15                  ,Clinton          ,Dewitt     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,2 3 4 5                        ,87.4,0.7,6.2,0,0.4,0,5.3,546,89.5,0.7,5.5,0.3,0.2,0.2,3.7,"1,954"
170200150262005,2,Lincoln Elem School              ,Clinton CUSD 15                  ,Clinton          ,Dewitt     ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1                         ,89.4,1.4,6.7,0.5,0,0.5,1.4,208,89.5,0.7,5.5,0.3,0.2,0.2,3.7,"1,954"
170200180260001,0,Blue Ridge High School           ,Blue Ridge CUSD 18               ,Farmer City      ,Dewitt     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.9,0.4,1.3,0,0,0,1.3,227,94.3,1,1.6,0.1,0,0.4,2.6,767
170200180262003,2,Ruth M Schneider Elem School     ,Blue Ridge CUSD 18               ,Farmer City      ,Dewitt     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3                     ,93.5,1.1,1.9,0,0,0.4,3.1,261,94.3,1,1.6,0.1,0,0.4,2.6,767
170200180262005,2,Blue Ridge Intermediate-Jr HS    ,Blue Ridge CUSD 18               ,Mansfield        ,Dewitt     ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,4 5 6 7 8                      ,92.8,1.4,1.4,0.4,0,0.7,3.2,279,94.3,1,1.6,0.1,0,0.4,2.6,767
170530050260001,0,Woodland High School             ,Woodland CUSD 5                  ,Streator         ,Livingston ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.5,0,1.9,0.6,0,0,0,158,95.9,0,2,0.2,0,0,2,509
170530050262001,2,Woodland Elementary/Jr High Sch  ,Woodland CUSD 5                  ,Streator         ,Livingston ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,95.3,0,2.1,0,0,0,2.6,341,95.9,0,2,0.2,0,0,2,509
17053006J260001,0,Tri-Point High School            ,Tri Point CUSD 6-J               ,Cullom           ,Livingston ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,91.4,0.9,4.3,0,0,0.9,2.6,116,89.7,0.7,5.6,0.7,0,0.5,2.7,408
17053006J262005,2,Tri Point Elementary School      ,Tri Point CUSD 6-J               ,Kempton          ,Livingston ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 1 2 3                     ,88.6,0,5.3,1.8,0,0.9,3.5,114,89.7,0.7,5.6,0.7,0,0.5,2.7,408
17053006J262006,2,Tri-Point Jr High/Elementary     ,Tri Point CUSD 6-J               ,Piper City       ,Livingston ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 4 5 6 7 8                 ,89.5,1.2,6.4,0.6,0,0,2.3,172,89.7,0.7,5.6,0.7,0,0.5,2.7,408
170530080260001,0,Prairie Central High School      ,Prairie Central CUSD 8           ,Fairbury         ,Livingston ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,90.7,1.1,3.9,0.2,0,0,4.2,569,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530080261001,1,Prairie Central Jr High School   ,Prairie Central CUSD 8           ,Forrest          ,Livingston ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,7 8                            ,90.8,0.7,1.4,0.7,1.1,0,5.3,282,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530080262001,2,Prairie Central Primary West     ,Prairie Central CUSD 8           ,Chenoa           ,Livingston ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1                         ,89.4,0.9,0.9,0.9,0,0,7.8,218,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530080262005,2,Prairie Central  Elem School     ,Prairie Central CUSD 8           ,Fairbury         ,Livingston ,2,9,UNIT       ,LARGE ,ELEMENTARY ,2 3 4                          ,88,1.3,4.3,0.3,0,0.3,6,399,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530080262006,2,Prairie Central Primary East     ,Prairie Central CUSD 8           ,Chatsworth       ,Livingston ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1                         ,85.3,0,6,0,0,1.3,7.3,150,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530080262007,2,Prairie Central Upper Elementary ,Prairie Central CUSD 8           ,Forrest          ,Livingston ,2,9,UNIT       ,LARGE ,ELEMENTARY ,5 6                            ,89.1,0.7,3,1.3,0,0.3,5.6,302,89.2,0.9,3.4,0.5,0.2,0.2,5.7,"1,939"
170530740270001,0,Flanagan-Cornell High School     ,Flanagan-Cornell Dist 74         ,Flanagan         ,Livingston ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,93.2,0.7,3.4,0,0,0,2.7,147,90.3,0.6,5.4,0.9,0,0,2.9,349
170530740272001,2,Flanagan Elem School             ,Flanagan-Cornell Dist 74         ,Flanagan         ,Livingston ,2,7,UNIT       ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,88,0.5,7,1.5,0,0,3,200,90.3,0.6,5.4,0.9,0,0,2.9,349
170530900170001,0,Pontiac High School              ,Pontiac Twp HSD 90               ,Pontiac          ,Livingston ,1,5,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,84.8,3.1,8.6,0.3,0,0.3,3,676,84.8,3.1,8.6,0.3,0,0.3,3,677
170532300170001,0,Dwight High School               ,Dwight Twp HSD 230               ,Dwight           ,Livingston ,1,4,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,92.6,0.4,5.8,0.8,0,0,0.4,258,92.3,0.8,5.8,0.8,0,0,0.4,260
170532320022001,2,Dwight Common School             ,Dwight Common SD 232             ,Dwight           ,Livingston ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,89.7,1.3,6,0.7,0,0.2,2.2,554,89.8,1.3,5.9,0.7,0,0.2,2.1,560
170534250042001,2,Graymont Elem School             ,Rooks Creek CCSD 425             ,Graymont         ,Livingston ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,91.1,6.7,2.2,0,0,0,0,45,91.1,6.7,2.2,0,0,0,0,45
170534260042001,2,Cornell Elem School              ,Cornell CCSD 426                 ,Cornell          ,Livingston ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,86.1,2.8,10.2,0,0,0,0.9,108,86.1,2.8,10.2,0,0,0,0.9,108
170534290041001,1,Pontiac Jr High School           ,Pontiac CCSD 429                 ,Pontiac          ,Livingston ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,82.8,4,7.4,0.5,0,0,5.3,378,78,3.4,11.1,0.6,0,0.1,6.9,"1,252"
170534290042002,2,Central Elem School              ,Pontiac CCSD 429                 ,Pontiac          ,Livingston ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1                         ,74.2,2.4,15.4,0.8,0,0.3,6.9,376,78,3.4,11.1,0.6,0,0.1,6.9,"1,252"
170534290042004,2,Lincoln Elementary School        ,Pontiac CCSD 429                 ,Pontiac          ,Livingston ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,2 3                            ,76.8,3.7,11.6,0,0,0,7.9,241,78,3.4,11.1,0.6,0,0.1,6.9,"1,252"
170534290042005,2,Washington Elem School           ,Pontiac CCSD 429                 ,Pontiac          ,Livingston ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,4 5                            ,77.6,3.5,9.8,0.8,0,0,8.2,255,78,3.4,11.1,0.6,0,0.1,6.9,"1,252"
170534350042001,2,Odell Grade School               ,Odell CCSD 435                   ,Odell            ,Livingston ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,96.5,0.7,0.7,0,0,0,2.1,143,96.6,0.7,0.7,0,0,0,2.1,145
170534380042001,2,Saunemin Elem School             ,Saunemin CCSD 438                ,Saunemin         ,Livingston ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,92.9,0,6.3,0,0,0,0.8,127,93,0,6.3,0,0,0,0.8,128
170540210260001,0,Hartsburg-Emden Jr-Sr High School,Hartsburg Emden CUSD 21          ,Hartsburg        ,Logan      ,2,7,UNIT       ,SMALL ,HIGH SCHOOL,6 7 8 9 10 11 12               ,97.2,0,2.8,0,0,0,0,108,95.6,0,4.4,0,0,0,0,183
170540210262004,2,Emden Elementary School          ,Hartsburg Emden CUSD 21          ,Emden            ,Logan      ,2,7,UNIT       ,SMALL ,ELEMENTARY ,K 1 2 3 4 5                    ,93.3,0,6.7,0,0,0,0,75,95.6,0,4.4,0,0,0,0,183
170540230260001,0,Mount Pulaski High School        ,Mt Pulaski CUSD 23               ,Mount Pulaski    ,Logan      ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.4,1.2,1.2,0,0,0,1.2,167,94.7,1.4,2,0.2,0,0,1.8,509
170540230262002,2,Mount Pulaski Elem School        ,Mt Pulaski CUSD 23               ,Mount Pulaski    ,Logan      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,93.8,1.5,2.3,0.3,0,0,2.1,341,94.7,1.4,2,0.2,0,0,1.8,509
170540270021001,1,Lincoln Jr High School           ,Lincoln ESD 27                   ,Lincoln          ,Logan      ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,91.6,4.3,0,0.3,0,0,3.8,391,87.7,4.1,0.8,0.3,0,0,7.1,"1,161"
170540270022003,2,Adams Elem School                ,Lincoln ESD 27                   ,Lincoln          ,Logan      ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,85.4,1,1,0,0,0,12.6,103,87.7,4.1,0.8,0.3,0,0,7.1,"1,161"
170540270022004,2,Central Elem School              ,Lincoln ESD 27                   ,Lincoln          ,Logan      ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,82.5,5.8,3.2,0.5,0,0,7.9,189,87.7,4.1,0.8,0.3,0,0,7.1,"1,161"
170540270022006,2,Northwest Elem School            ,Lincoln ESD 27                   ,Lincoln          ,Logan      ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,86.9,4.1,0,0.8,0,0,8.2,245,87.7,4.1,0.8,0.3,0,0,7.1,"1,161"
170540270022007,2,Washington-Monroe Elem School    ,Lincoln ESD 27                   ,Lincoln          ,Logan      ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2 3 4 5                    ,86.7,4,0.9,0,0,0,8.4,226,87.7,4.1,0.8,0.3,0,0,7.1,"1,161"
170540610042001,2,Chester-East Lincoln Elem School ,Chester-East Lincoln CCSD 61     ,Lincoln          ,Logan      ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,91.4,2.9,0,1.1,0,0,4.7,278,91.4,2.9,0,1.1,0,0,4.7,278
170540880022005,2,New Holland-Middletown Elem Sch  ,New Holland-Middletown ED 88     ,Middletown       ,Logan      ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,94,0.9,3.4,0,0,1.7,0,116,94,0.9,3.4,0,0,1.7,0,116
170540920042001,2,West Lincoln-Broadwell Elem Sch  ,West Lincoln-Broadwell ESD 92    ,Lincoln          ,Logan      ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,PK K 1 2 3 4 5 6 7 8           ,89.8,1.9,3.9,0,0,0,4.4,206,90,1.9,3.8,0,0,0,4.3,209
170544040160001,0,Lincoln Comm High School         ,Lincoln CHSD 404                 ,Lincoln          ,Logan      ,1,5,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,88.5,3.1,2.8,1.7,0.1,0.1,3.7,843,88.5,3.1,2.8,1.7,0.1,0.1,3.7,844
170640020260003,0,LeRoy High School                ,LeRoy CUSD 2                     ,Le Roy           ,McLean     ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.4,0,1.3,0,0,0.9,0.4,229,95.9,0.5,1.4,0.3,0,0.3,1.7,778
